,Captions to exclude
9543,48042
9544,48043
9545,48044
9546,48045
9547,48046
9548,48047
9549,48048
9550,48049
9551,48050
9552,48051
9553,48052
9554,48053
9555,48054
9556,48055
9557,109040
9558,109051
9559,109041
9560,189421
9561,189429
9562,9325
9563,97564
9564,97565
9565,97566
9566,97567
9567,97569
9568,97570
9569,97577
9570,97578
9571,97579
9572,97568
9573,97562
9574,97563
9575,97574
9576,34325
9577,34326
9578,34322
9579,21429
9580,21431
9581,21421
9582,21425
9583,21428
9584,21435
9585,146174
9586,146173
9587,132327
9588,132326
9589,132331
9590,132334
9591,132339
9592,132328
9593,132322
9594,146441
9595,19286
9596,19292
9597,19284
9598,19290
9599,173790
9600,165804
9601,153280
9602,153284
9603,153290
9604,107686
9605,107687
9606,107685
9607,107698
9608,107689
9609,107697
9610,100680
9611,100682
9612,100698
9613,100689
9614,100695
9615,100683
9616,63526
9617,63523
9618,63524
9619,63527
9620,63529
9621,63530
9622,63531
9623,63532
9624,63533
9625,31200
9626,31202
9627,31204
9628,31205
9629,31206
9630,31207
9631,31208
9632,31209
9633,31211
9634,31212
9635,31213
9636,31201
9637,31203
9638,191198
9639,191187
9640,191195
9641,191180
9642,191181
9643,191185
9644,191191
9645,79061
9646,79068
9647,86502
9648,86503
9649,86519
9650,86506
9651,86512
9652,160654
9653,160656
9654,160657
9655,160642
9656,115242
9657,115243
9658,115244
9659,115254
9660,115258
9661,115241
9662,115245
9663,115250
9664,176194
9665,176180
9666,176193
9667,176195
9668,176184
9669,175397
9670,149174
9671,113441
9672,113449
9673,113457
9674,43349
9675,43359
9676,132724
9677,132725
9678,132726
9679,181253
9680,181247
9681,181243
9682,181252
9683,178000
9684,178014
9685,178006
9686,178004
9687,178002
9688,178015
9689,76849
9690,76843
9691,76850
9692,76854
9693,76844
9694,76846
9695,76847
9696,76851
9697,76852
9698,76855
9699,59704
9700,59719
9701,81355
9702,81354
9703,81342
9704,81344
9705,81345
9706,81350
9707,81358
9708,136526
9709,136527
9710,136529
9711,136538
9712,136522
9713,136539
9714,101285
9715,101286
9716,54745
9717,54748
9718,54756
9719,46555
9720,46556
9721,191988
9722,191982
9723,191991
9724,191995
9725,160324
9726,160320
9727,160334
9728,60684
9729,76423
9730,167982
9731,57340
9732,57341
9733,57344
9734,57345
9735,57346
9736,57352
9737,57356
9738,57358
9739,57359
9740,57342
9741,57343
9742,57347
9743,57350
9744,147441
9745,147449
9746,147447
9747,147457
9748,147451
9749,76724
9750,76726
9751,76725
9752,76729
9753,76732
9754,76730
9755,76733
9756,76723
9757,76738
9758,117324
9759,117325
9760,117332
9761,117522
9762,117532
9763,38443
9764,38440
9765,38452
9766,38455
9767,38449
9768,199526
9769,199525
9770,199523
9771,2403
9772,2405
9773,2404
9774,2410
9775,14630
9776,14621
9777,14622
9778,14623
9779,14631
9780,14636
9781,14639
9782,19792
9783,19799
9784,19784
9785,19786
9786,19787
9787,19795
9788,17713
9789,17700
9790,17704
9791,17701
9792,17716
9793,61503
9794,61504
9795,61505
9796,61510
9797,61519
9798,61501
9799,61502
9800,61506
9801,26100
9802,26108
9803,26102
9804,26105
9805,26111
9806,26113
9807,26117
9808,29192
9809,29193
9810,29184
9811,29183
9812,29190
9813,29191
9814,29187
9815,29197
9816,194581
9817,53390
9818,53391
9819,53399
9820,189462
9821,189469
9822,189478
9823,189479
9824,189476
9825,189461
9826,189463
9827,183479
9828,183464
9829,183476
9830,11600
9831,11609
9832,11615
9833,165988
9834,104875
9835,104863
9836,84603
9837,84615
9838,84617
9839,84609
9840,84608
9841,199430
9842,199435
9843,199438
9844,132783
9845,132785
9846,132786
9847,132797
9848,196704
9849,196706
9850,196717
9851,67663
9852,67664
9853,67665
9854,67666
9855,67660
9856,166004
9857,166017
9858,166002
9859,166014
9860,147164
9861,147161
9862,147160
9863,51615
9864,51600
9865,51603
9866,51607
9867,51608
9868,51604
9869,141119
9870,134367
9871,134364
9872,134369
9873,134365
9874,134373
9875,156634
9876,156622
9877,146278
9878,146270
9879,146267
9880,146279
9881,146262
9882,146277
9883,146261
9884,146274
9885,146260
9886,146276
9887,119305
9888,119301
9889,119306
9890,119302
9891,119312
9892,119304
9893,2384
9894,70558
9895,15001
9896,15005
9897,15008
9898,172632
9899,93306
9900,93311
9901,93313
9902,198762
9903,198763
9904,198764
9905,42908
9906,42911
9907,42913
9908,42907
9909,42901
9910,42910
9911,42919
9912,79960
9913,186104
9914,186110
9915,186111
9916,186114
9917,186119
9918,186116
9919,116081
9920,116087
9921,116086
9922,116098
9923,116099
9924,116080
9925,116082
9926,116090
9927,123995
9928,152923
9929,152929
9930,152925
9931,152933
9932,95044
9933,95053
9934,95041
9935,95056
9936,95059
9937,146001
9938,146013
9939,146014
9940,146004
9941,146008
9942,146012
9943,146016
9944,146005
9945,130885
9946,130893
9947,130892
9948,130894
9949,130888
9950,130896
9951,62193
9952,62182
9953,62183
9954,62184
9955,62188
9956,62198
9957,87668
9958,25101
9959,25102
9960,25103
9961,25114
9962,25115
9963,38945
9964,38948
9965,38940
9966,147046
9967,147048
9968,51127
9969,51128
9970,51138
9971,51130
9972,51132
9973,104084
9974,104086
9975,104093
9976,104094
9977,104090
9978,104092
9979,163786
9980,163788
9981,163790
9982,163780
9983,163792
9984,138368
9985,115323
9986,155281
9987,163984
9988,163991
9989,185322
9990,185324
9991,89575
9992,89578
9993,89566
9994,146982
9995,146984
9996,146985
9997,146997
9998,56364
9999,56372
10000,56373
10001,56378
10002,56374
10003,56375
10004,56377
10005,56379
10006,61715
10007,61712
10008,61713
10009,61705
10010,61708
10011,61700
10012,61706
10013,190084
10014,146588
10015,146581
10016,146591
10017,146590
10018,146593
10019,107240
10020,107242
10021,107243
10022,107248
10023,107254
10024,107244
10025,107249
10026,107258
10027,8661
10028,8678
10029,8677
10030,8664
10031,123221
10032,123223
10033,123225
10034,123230
10035,123237
10036,123222
10037,35262
10038,35264
10039,35266
10040,11783
10041,11789
10042,11780
10043,11788
10044,11782
10045,11784
10046,11790
10047,11798
10048,49309
10049,49301
10050,40204
10051,40200
10052,40205
10053,40215
10054,40209
10055,40210
10056,40212
10057,40218
10058,43929
10059,43923
10060,43924
10061,43928
10062,43926
10063,43937
10064,152465
10065,53336
10066,53327
10067,53328
10068,53324
10069,53333
10070,68087
10071,68099
10072,68085
10073,68089
10074,4329
10075,4328
10076,4338
10077,26546
10078,26559
10079,26543
10080,26547
10081,26548
10082,105914
10083,105900
10084,112783
10085,112793
10086,112795
10087,112796
10088,112797
10089,44842
10090,44846
10091,145420
10092,145421
10093,145422
10094,145424
10095,40120
10096,40139
10097,40131
10098,131397
10099,131398
10100,131399
10101,96606
10102,96604
10103,96608
10104,96600
10105,96607
10106,96614
10107,703
10108,704
10109,712
10110,702
10111,707
10112,716
10113,717
10114,711
10115,710
10116,73786
10117,73798
10118,73799
10119,123060
10120,123079
10121,118882
10122,118885
10123,118886
10124,118894
10125,118880
10126,118892
10127,118897
10128,118898
10129,118890
10130,118895
10131,158202
10132,158200
10133,158206
10134,158201
10135,158205
10136,158214
10137,13935
10138,13928
10139,13922
10140,13924
10141,13926
10142,13923
10143,13927
10144,13932
10145,82201
10146,82204
10147,82213
10148,82208
10149,82200
10150,82209
10151,121742
10152,121746
10153,121747
10154,121741
10155,121748
10156,121749
10157,121745
10158,121751
10159,121750
10160,121752
10161,154444
10162,154447
10163,98046
10164,98045
10165,98047
10166,98056
10167,98044
10168,98052
10169,98055
10170,98051
10171,25255
10172,25253
10173,25243
10174,25248
10175,25244
10176,25250
10177,148422
10178,148430
10179,22944
10180,22956
10181,22942
10182,22948
10183,142899
10184,142890
10185,25950
10186,25952
10187,25942
10188,25946
10189,25947
10190,25948
10191,25949
10192,25956
10193,25957
10194,85622
10195,85623
10196,85620
10197,85629
10198,24386
10199,24380
10200,24381
10201,24387
10202,24394
10203,36046
10204,36043
10205,36056
10206,36047
10207,11021
10208,11022
10209,11029
10210,11030
10211,11031
10212,11038
10213,11020
10214,164364
10215,164361
10216,164367
10217,164378
10218,75550
10219,75546
10220,75552
10221,153429
10222,153431
10223,153433
10224,153437
10225,153421
10226,82365
10227,82367
10228,156468
10229,156479
10230,156472
10231,156470
10232,117909
10233,117902
10234,117908
10235,117901
10236,117914
10237,117918
10238,111244
10239,111249
10240,111254
10241,160621
10242,41042
10243,41052
10244,41045
10245,41053
10246,41041
10247,41049
10248,41050
10249,88336
10250,88338
10251,76266
10252,76274
10253,55561
10254,55569
10255,55570
10256,55572
10257,142568
10258,142569
10259,142566
10260,142577
10261,142578
10262,142564
10263,142561
10264,61642
10265,61647
10266,61650
10267,61652
10268,61656
10269,61659
10270,61640
10271,142140
10272,142144
10273,18161
10274,10292
10275,10297
10276,10299
10277,192284
10278,192282
10279,192286
10280,192295
10281,192297
10282,176174
10283,176177
10284,176160
10285,176167
10286,176168
10287,176173
10288,145022
10289,133207
10290,133206
10291,199510
10292,199500
10293,93594
10294,93595
10295,93585
10296,93589
10297,93580
10298,93596
10299,93597
10300,174580
10301,174581
10302,174583
10303,174590
10304,21900
10305,21906
10306,21907
10307,21919
10308,21916
10309,21917
10310,21904
10311,21909
10312,21908
10313,21910
10314,21915
10315,14693
10316,14682
10317,14690
10318,68927
10319,68928
10320,68937
10321,68922
10322,68936
10323,68929
10324,2204
10325,2206
10326,2208
10327,2209
10328,2214
10329,179149
10330,179156
10331,179141
10332,871
10333,874
10334,873
10335,875
10336,876
10337,184319
10338,184304
10339,184317
10340,184302
10341,184309
10342,184312
10343,184313
10344,184311
10345,36964
10346,36967
10347,36968
10348,36962
10349,36969
10350,36976
10351,123584
10352,123587
10353,123580
10354,123582
10355,31558
10356,31553
10357,31547
10358,31548
10359,31545
10360,80153
10361,80147
10362,80151
10363,80145
10364,80158
10365,80159
10366,80146
10367,80142
10368,80143
10369,80149
10370,80154
10371,145782
10372,145780
10373,145794
10374,145791
10375,145781
10376,145795
10377,98740
10378,98748
10379,98746
10380,98745
10381,133454
10382,24584
10383,24588
10384,24590
10385,24582
10386,24585
10387,24591
10388,24595
10389,103510
10390,103502
10391,103507
10392,103514
10393,103500
10394,103508
10395,31933
10396,124531
10397,124521
10398,124524
10399,124525
10400,77626
10401,77629
10402,77633
10403,77636
10404,141704
10405,147966
10406,34142
10407,34143
10408,34152
10409,34144
10410,34147
10411,34148
10412,34150
10413,156757
10414,156744
10415,156741
10416,156748
10417,110124
10418,110134
10419,110135
10420,110136
10421,74903
10422,74908
10423,74906
10424,74907
10425,74917
10426,125283
10427,125280
10428,191716
10429,191700
10430,191708
10431,191710
10432,191704
10433,191706
10434,141344
10435,141350
10436,151345
10437,151347
10438,151348
10439,18382
10440,18397
10441,18383
10442,163966
10443,163965
10444,163974
10445,94344
10446,94357
10447,94350
10448,94352
10449,94353
10450,94356
10451,45170
10452,45179
10453,45168
10454,45161
10455,45176
10456,199060
10457,199070
10458,52335
10459,52338
10460,52329
10461,52333
10462,52334
10463,78564
10464,78576
10465,78566
10466,78565
10467,78571
10468,171854
10469,146122
10470,146127
10471,146120
10472,146134
10473,146129
10474,146131
10475,146138
10476,144241
10477,144251
10478,65201
10479,65207
10480,65200
10481,65209
10482,65202
10483,65210
10484,65213
10485,45950
10486,45940
10487,45954
10488,94911
10489,94906
10490,94913
10491,94909
10492,94901
10493,94912
10494,3508
10495,3509
10496,3506
10497,3511
10498,66264
10499,66277
10500,66262
10501,66260
10502,82815
10503,82810
10504,82812
10505,82808
10506,82811
10507,82800
10508,52241
10509,52246
10510,52259
10511,52240
10512,24455
10513,24443
10514,24457
10515,24441
10516,24458
10517,135734
10518,135725
10519,135735
10520,132091
10521,132084
10522,132093
10523,74130
10524,193485
10525,71174
10526,71177
10527,67585
10528,67590
10529,67596
10530,67597
10531,197482
10532,197489
10533,197490
10534,197493
10535,197481
10536,197483
10537,197484
10538,68030
10539,68034
10540,68023
10541,68036
10542,68027
10543,45128
10544,45129
10545,45132
10546,64420
10547,64423
10548,64426
10549,64428
10550,23883
10551,23885
10552,23881
10553,23892
10554,23884
10555,23887
10556,23898
10557,23894
10558,58201
10559,58202
10560,58204
10561,58205
10562,58207
10563,58209
10564,58214
10565,58219
10566,58208
10567,58211
10568,58218
10569,85004
10570,85010
10571,85019
10572,112694
10573,112682
10574,112690
10575,112691
10576,112695
10577,112681
10578,112683
10579,112684
10580,112687
10581,112697
10582,91242
10583,91244
10584,91249
10585,91250
10586,91253
10587,91251
10588,91258
10589,164002
10590,164001
10591,164013
10592,88928
10593,88929
10594,88938
10595,88923
10596,88926
10597,14080
10598,14082
10599,14096
10600,14091
10601,14081
10602,14083
10603,14084
10604,14092
10605,14099
10606,54787
10607,54788
10608,54790
10609,54792
10610,54784
10611,54791
10612,148660
10613,119407
10614,119402
10615,119404
10616,119405
10617,119416
10618,119419
10619,146680
10620,146694
10621,146683
10622,31161
10623,31162
10624,31164
10625,31176
10626,31178
10627,31179
10628,31163
10629,31166
10630,31168
10631,6115
10632,6101
10633,6105
10634,6109
10635,6116
10636,6118
10637,6108
10638,6106
10639,106594
10640,106595
10641,106596
10642,106582
10643,106585
10644,106592
10645,106593
10646,154624
10647,154630
10648,154626
10649,190481
10650,190480
10651,190489
10652,173338
10653,173334
10654,156382
10655,12526
10656,12528
10657,12531
10658,12535
10659,12520
10660,12529
10661,9893
10662,150801
10663,188253
10664,154060
10665,154068
10666,154076
10667,169400
10668,169402
10669,169413
10670,169417
10671,169414
10672,184993
10673,184992
10674,184982
10675,184996
10676,184994
10677,174051
10678,174046
10679,174041
10680,174049
10681,174050
10682,97642
10683,97644
10684,97651
10685,160163
10686,120090
10687,120081
10688,120082
10689,120093
10690,120095
10691,120096
10692,120097
10693,120098
10694,120092
10695,120094
10696,59180
10697,59181
10698,59182
10699,59190
10700,59191
10701,59199
10702,59185
10703,59187
10704,59193
10705,59192
10706,59196
10707,44760
10708,44763
10709,44765
10710,44767
10711,44769
10712,44770
10713,44773
10714,44778
10715,44779
10716,149945
10717,149941
10718,149958
10719,102349
10720,102345
10721,102346
10722,102348
10723,102356
10724,102358
10725,59045
10726,158657
10727,21805
10728,21801
10729,21803
10730,21813
10731,13562
10732,13569
10733,13563
10734,13579
10735,13573
10736,13576
10737,26842
10738,26856
10739,26859
10740,26843
10741,26844
10742,26847
10743,9762
10744,112643
10745,101382
10746,101387
10747,101388
10748,101383
10749,101384
10750,101385
10751,101395
10752,101389
10753,101381
10754,101391
10755,191561
10756,191572
10757,155900
10758,155901
10759,155909
10760,155915
10761,39205
10762,39206
10763,39208
10764,39212
10765,39218
10766,39209
10767,39211
10768,39215
10769,39203
10770,192764
10771,131511
10772,75440
10773,75442
10774,75446
10775,75449
10776,75450
10777,75451
10778,75455
10779,75456
10780,75457
10781,6764
10782,6766
10783,6769
10784,6770
10785,6762
10786,6771
10787,125266
10788,125261
10789,125270
10790,125276
10791,115669
10792,115674
10793,115667
10794,115677
10795,71882
10796,71895
10797,69072
10798,69073
10799,69075
10800,69078
10801,69066
10802,69068
10803,69069
10804,69074
10805,69070
10806,91940
10807,91947
10808,91957
10809,91945
10810,91950
10811,91953
10812,91946
10813,91941
10814,91942
10815,26771
10816,26761
10817,26774
10818,26764
10819,26770
10820,26760
10821,26763
10822,61407
10823,61405
10824,61413
10825,61414
10826,61418
10827,61404
10828,61403
10829,61408
10830,157835
10831,157825
10832,157829
10833,157837
10834,157820
10835,103057
10836,103047
10837,103045
10838,103042
10839,103046
10840,114285
10841,114299
10842,196550
10843,196559
10844,117961
10845,117963
10846,117967
10847,151980
10848,156203
10849,156202
10850,123301
10851,123309
10852,123310
10853,174234
10854,174231
10855,188203
10856,177646
10857,177657
10858,177647
10859,177656
10860,48938
10861,58528
10862,58531
10863,58534
10864,58536
10865,58538
10866,141379
10867,172486
10868,172495
10869,172492
10870,172494
10871,172490
10872,172493
10873,172488
10874,172498
10875,172487
10876,7535
10877,7525
10878,7520
10879,7534
10880,7522
10881,7523
10882,7528
10883,7526
10884,7529
10885,28617
10886,28602
10887,28603
10888,28604
10889,28609
10890,28610
10891,28616
10892,28619
10893,28608
10894,28612
10895,28615
10896,193092
10897,193098
10898,193097
10899,193081
10900,126014
10901,126003
10902,126006
10903,126017
10904,126005
10905,126018
10906,126013
10907,126000
10908,126001
10909,38528
10910,38529
10911,38530
10912,38535
10913,38531
10914,38539
10915,38520
10916,38524
10917,43368
10918,43378
10919,43365
10920,43366
10921,43377
10922,43362
10923,43369
10924,43370
10925,56301
10926,56302
10927,56303
10928,56307
10929,56311
10930,56313
10931,56306
10932,56309
10933,56304
10934,7366
10935,7375
10936,7369
10937,7370
10938,7377
10939,7364
10940,7368
10941,7365
10942,7362
10943,7367
10944,149720
10945,149723
10946,149724
10947,149725
10948,85342
10949,85340
10950,85345
10951,85347
10952,165221
10953,165224
10954,5374
10955,5377
10956,5363
10957,5364
10958,5361
10959,5360
10960,5362
10961,77002
10962,77004
10963,77007
10964,77018
10965,20109
10966,55969
10967,55961
10968,55965
10969,55968
10970,55970
10971,55974
10972,55966
10973,55973
10974,55967
10975,24504
10976,24500
10977,24507
10978,33568
10979,33562
10980,33566
10981,33569
10982,33576
10983,26481
10984,26486
10985,26482
10986,26485
10987,95102
10988,65180
10989,65182
10990,65183
10991,65195
10992,65196
10993,65197
10994,65187
10995,108141
10996,108149
10997,108144
10998,17404
10999,17401
11000,81030
11001,81027
11002,81038
11003,81031
11004,81033
11005,40380
11006,40381
11007,40395
11008,40383
11009,40396
11010,40399
11011,40389
11012,37708
11013,37709
11014,37706
11015,163553
11016,163545
11017,163551
11018,163554
11019,127274
11020,153827
11021,153834
11022,153837
11023,153820
11024,153831
11025,153832
11026,153835
11027,153838
11028,109880
11029,109885
11030,162197
11031,162184
11032,162194
11033,2824
11034,124466
11035,196984
11036,111167
11037,111160
11038,111168
11039,111175
11040,111179
11041,126633
11042,126636
11043,195428
11044,195433
11045,195425
11046,195438
11047,195439
11048,180327
11049,180336
11050,180320
11051,11341
11052,11347
11053,11351
11054,11358
11055,11342
11056,11346
11057,148384
11058,146949
11059,127352
11060,127347
11061,127350
11062,36923
11063,36928
11064,36921
11065,36925
11066,36926
11067,36927
11068,36929
11069,36930
11070,36933
11071,36931
11072,36932
11073,36936
11074,100248
11075,100240
11076,100256
11077,100244
11078,173435
11079,173429
11080,151249
11081,151256
11082,151244
11083,184607
11084,184619
11085,184603
11086,198680
11087,198692
