,Captions to exclude
10147,90156
10148,90157
10149,169196
10150,169186
10151,169195
10152,169185
10153,169189
10154,169193
10155,109717
10156,109710
10157,109708
10158,188329
10159,172879
10160,172869
10161,84560
10162,84571
10163,84575
10164,11657
10165,11653
10166,11654
10167,11642
10168,11648
10169,11652
10170,118692
10171,118698
10172,118690
10173,118688
10174,118694
10175,118680
10176,177058
10177,177050
10178,163448
10179,163459
10180,163449
10181,163458
10182,163444
10183,163453
10184,163456
10185,163440
10186,94458
10187,94448
10188,94452
10189,94443
10190,94440
10191,94455
10192,94447
10193,117960
10194,117969
10195,117962
10196,117970
10197,117974
10198,117972
10199,84752
10200,84743
10201,84751
10202,84754
10203,84745
10204,84756
10205,36308
10206,196119
10207,196116
10208,196114
10209,196108
10210,196105
10211,194828
10212,6033
10213,6034
10214,6032
10215,102809
10216,102815
10217,102818
10218,102808
10219,102805
10220,102802
10221,102816
10222,102813
10223,102806
10224,133137
10225,133135
10226,98676
10227,16521
10228,16530
10229,2938
10230,2933
10231,2937
10232,185206
10233,155937
10234,54578
10235,54574
10236,54577
10237,103246
10238,103248
10239,103256
10240,103253
10241,50074
10242,50071
10243,137844
10244,137852
10245,137853
10246,137859
10247,137846
10248,137840
10249,137842
10250,137841
10251,137843
10252,137851
10253,137858
10254,137847
10255,137857
10256,137855
10257,137856
10258,137854
10259,83170
10260,83176
10261,175186
10262,103626
10263,103628
10264,103630
10265,103623
10266,103625
10267,103627
10268,103635
10269,103631
10270,103633
10271,67067
10272,67069
10273,67064
10274,67060
10275,67061
10276,67078
10277,67077
10278,67062
10279,67076
10280,67066
10281,148909
10282,148904
10283,148907
10284,148914
10285,148903
10286,148911
10287,148900
10288,148910
10289,148915
10290,85988
10291,85985
10292,54290
10293,54284
10294,54292
10295,82184
10296,82180
10297,82195
10298,82196
10299,88568
10300,88569
10301,88577
10302,88560
10303,169500
10304,169514
10305,169515
10306,69542
10307,69556
10308,69553
10309,118241
10310,118242
10311,118247
10312,118254
10313,118251
10314,76255
10315,76250
10316,76246
10317,76254
10318,128783
10319,128795
10320,128782
10321,128794
10322,128792
10323,128784
10324,189854
10325,189843
10326,189857
10327,189855
10328,189845
10329,189852
10330,189840
10331,36127
10332,36136
10333,36138
10334,36135
10335,36120
10336,36123
10337,36122
10338,36128
10339,36124
10340,36134
10341,36130
10342,36121
10343,63844
10344,63846
10345,84837
10346,84835
10347,84827
10348,84830
10349,70901
10350,197762
10351,197771
10352,197767
10353,197772
10354,197774
10355,197763
10356,98808
10357,98802
10358,193068
10359,193074
10360,193064
10361,188728
10362,188731
10363,188729
10364,115740
10365,115753
10366,115748
10367,115746
10368,77920
10369,77933
10370,142463
10371,142470
10372,142473
10373,142475
10374,142471
10375,14530
10376,178286
10377,178292
10378,36871
10379,36862
10380,36865
10381,78353
10382,78352
10383,1628
10384,1631
10385,1621
10386,1625
10387,1634
10388,1623
10389,1633
10390,1626
10391,1620
10392,1632
10393,1629
10394,1630
10395,139348
10396,139347
10397,139358
10398,139354
10399,139355
10400,139342
10401,139356
10402,139343
10403,139341
10404,139349
10405,87138
10406,87131
10407,87133
10408,88785
10409,88792
10410,88784
10411,88791
10412,88781
10413,88796
10414,88793
10415,88783
10416,88790
10417,133665
10418,136022
10419,136028
10420,136024
10421,91455
10422,91443
10423,5029
10424,5028
10425,199803
10426,199812
10427,199817
10428,199818
10429,199802
10430,199805
10431,89894
10432,17905
10433,17915
10434,17916
10435,179471
10436,179472
10437,179463
10438,179478
10439,179479
10440,179461
10441,179460
10442,179466
10443,179467
10444,179468
10445,179469
10446,179473
10447,179470
10448,179477
10449,179464
10450,8123
10451,8130
10452,8121
10453,8139
10454,8127
10455,125022
10456,125037
10457,125038
10458,137631
10459,137622
10460,137637
10461,137623
10462,161062
10463,161061
10464,171791
10465,171782
10466,171789
10467,171781
10468,171795
10469,171792
10470,171798
10471,171790
10472,171799
10473,171780
10474,171783
10475,28883
10476,28889
10477,28886
10478,28888
10479,32520
10480,32532
10481,32527
10482,32521
10483,32530
10484,87287
10485,87295
10486,87296
10487,87283
10488,87291
10489,87282
10490,87297
10491,53120
10492,4171
10493,198888
10494,165471
10495,165473
10496,165465
10497,65675
10498,65674
10499,65668
10500,65676
10501,65670
10502,80400
10503,131856
10504,131855
10505,131852
10506,131845
10507,131843
10508,131853
10509,184231
10510,184238
10511,184229
10512,184224
10513,184220
10514,184226
10515,184237
10516,184223
10517,171347
10518,171343
10519,171346
10520,171348
10521,171341
10522,171349
10523,171350
10524,171342
10525,171355
10526,171356
10527,171340
10528,44073
10529,164954
10530,164944
10531,164949
10532,164945
10533,164942
10534,164946
10535,164958
10536,164953
10537,164950
10538,164956
10539,164948
10540,8998
10541,8986
10542,8992
10543,8984
10544,8997
10545,8990
10546,8987
10547,8988
10548,8985
10549,8980
10550,133652
10551,149090
10552,149083
10553,149096
10554,149085
10555,149086
10556,149092
10557,149095
10558,158010
10559,158002
10560,158000
10561,47948
10562,87476
10563,87475
10564,87465
10565,87473
10566,87464
10567,87477
10568,38294
10569,126539
10570,126521
10571,126538
10572,174418
10573,174404
10574,174407
10575,174414
10576,174408
10577,174405
10578,174416
10579,174413
10580,174402
10581,174403
10582,165747
10583,165755
10584,165758
10585,165757
10586,165754
10587,165753
10588,165749
10589,165759
10590,165746
10591,165740
10592,150886
10593,150889
10594,150899
10595,150885
10596,150882
10597,150888
10598,150891
10599,150892
10600,150893
10601,150895
10602,150898
10603,150884
10604,150887
10605,150894
10606,66961
10607,67351
10608,67352
10609,67356
10610,67357
10611,59494
10612,52325
10613,52332
10614,52330
10615,178817
10616,50550
10617,50557
10618,50559
10619,50548
10620,50540
10621,35643
10622,35645
10623,114533
10624,114527
10625,114530
10626,114531
10627,114537
10628,22367
10629,174128
10630,174129
10631,174136
10632,174137
10633,174133
10634,174134
10635,174138
10636,174139
10637,174120
10638,174130
10639,174135
10640,158232
10641,158226
10642,39021
10643,39036
10644,39024
10645,39035
10646,39037
10647,39034
10648,39020
10649,148180
10650,122394
10651,122395
10652,122397
10653,122386
10654,29493
10655,29495
10656,29480
10657,29490
10658,107986
10659,107991
10660,107984
10661,107994
10662,107989
10663,35867
10664,35870
10665,35876
10666,35863
10667,35866
10668,138147
10669,138151
10670,138154
10671,138157
10672,138142
10673,138159
10674,138141
10675,138156
10676,138145
10677,138143
10678,138140
10679,138144
10680,138158
10681,168533
10682,168538
10683,168526
10684,168534
10685,168524
10686,168527
10687,168531
10688,168532
10689,168523
10690,168528
10691,162324
10692,162338
10693,162321
10694,162332
10695,162337
10696,162333
10697,162336
10698,162331
10699,134232
10700,134224
10701,134236
10702,134233
10703,134220
10704,134226
10705,134229
10706,134222
10707,160843
10708,167396
10709,103172
10710,103169
10711,7738
10712,42183
10713,42184
10714,65194
10715,65193
10716,148374
10717,148364
10718,148368
10719,148372
10720,148379
10721,148367
10722,148375
10723,148377
10724,148365
10725,148373
10726,148378
10727,148376
10728,148361
10729,66925
10730,198939
10731,198926
10732,198925
10733,198937
10734,198938
10735,198923
10736,198929
10737,198924
10738,28385
10739,28394
10740,94602
10741,94617
10742,94609
10743,94600
10744,94614
10745,94601
10746,15676
10747,15660
10748,43486
10749,43496
10750,43497
10751,43491
10752,114244
10753,114243
10754,114248
10755,114246
10756,114247
10757,145903
10758,199437
10759,65612
10760,65615
10761,101574
10762,21255
10763,21253
10764,21241
10765,21248
10766,21247
10767,21246
10768,21250
10769,117361
10770,74636
10771,74621
10772,451
10773,120237
10774,152746
10775,152751
10776,97503
10777,97504
10778,262
10779,267
10780,269
10781,268
10782,95680
10783,95692
10784,95695
10785,95694
10786,95691
10787,95681
10788,95682
10789,119108
10790,119110
10791,119117
10792,119115
10793,107392
10794,107397
10795,107391
10796,107384
10797,198040
10798,198049
10799,177216
10800,177214
10801,177203
10802,120335
10803,120329
10804,120327
10805,120330
10806,120331
10807,120320
10808,120321
10809,120336
10810,119735
10811,119725
10812,119722
10813,119721
10814,192749
10815,192743
10816,192742
10817,192747
10818,192757
10819,192759
10820,94918
10821,164048
10822,164057
10823,164055
10824,164040
10825,164053
10826,164059
10827,164045
10828,164056
10829,164041
10830,164050
10831,164047
10832,35623
10833,35621
10834,35629
10835,23691
10836,48753
10837,168749
10838,168757
10839,168748
10840,168743
10841,183370
10842,183363
10843,183378
10844,183369
10845,183362
10846,183377
10847,183371
10848,183374
10849,135336
10850,135331
10851,135321
10852,80616
10853,80617
10854,80608
10855,122220
10856,14830
10857,140983
10858,140995
10859,140997
10860,140990
10861,140992
10862,165923
10863,41436
10864,114781
10865,114793
10866,114791
10867,38942
10868,38956
10869,153771
10870,153775
10871,153776
10872,153761
10873,153762
10874,153767
10875,114378
10876,114362
10877,114361
10878,164674
10879,164664
10880,164669
10881,164666
10882,164665
10883,164663
10884,164662
10885,164672
10886,164667
10887,164679
10888,164678
10889,141272
10890,141271
10891,51211
10892,51204
10893,51201
10894,51213
10895,177649
10896,177645
10897,125463
10898,125462
10899,125464
10900,69093
10901,69094
10902,69095
10903,69088
10904,38382
10905,38394
10906,184573
10907,184560
10908,184564
10909,184577
10910,142065
10911,142067
10912,95144
10913,95154
10914,95155
10915,95152
10916,95151
10917,95142
10918,95143
10919,135840
10920,135841
10921,111350
10922,111340
10923,111355
10924,31870
10925,31871
10926,43076
10927,43074
10928,43062
10929,71664
10930,71673
10931,71669
10932,71668
10933,71671
10934,71660
10935,71663
10936,39774
10937,39772
10938,39771
10939,39760
10940,137524
10941,137537
10942,137538
10943,137521
10944,137523
10945,196085
10946,196092
10947,196091
10948,196087
10949,196089
10950,196090
10951,196095
10952,196098
10953,196082
10954,196094
10955,196088
10956,196096
10957,196084
10958,196083
10959,132445
10960,132459
10961,132454
10962,132448
10963,172848
10964,172843
10965,196222
10966,196232
10967,196233
10968,196230
10969,196234
10970,196235
10971,196223
10972,196238
10973,196236
10974,196231
10975,19293
10976,19298
10977,19294
10978,19283
10979,38910
10980,38918
10981,38907
10982,38906
10983,38912
10984,31366
10985,90423
10986,165026
10987,165027
10988,165039
10989,165030
10990,165020
10991,165034
10992,165035
10993,165036
10994,165028
10995,165032
10996,165029
10997,112894
10998,112891
10999,112880
11000,112883
11001,112893
11002,197004
11003,197008
11004,197010
11005,197007
11006,197011
11007,197005
11008,197009
11009,197012
11010,197001
11011,197019
11012,197018
11013,197006
11014,41532
11015,41536
11016,41522
11017,80714
11018,80712
11019,163714
11020,157087
11021,161946
11022,89181
11023,89196
11024,87796
11025,87782
11026,87798
11027,87791
11028,87790
11029,87780
11030,60443
11031,60444
11032,60447
11033,60452
11034,60453
11035,41095
11036,41083
11037,41081
11038,41085
11039,41089
11040,41084
11041,41087
11042,41091
11043,18209
11044,18202
11045,18200
11046,18210
11047,18203
11048,18201
11049,18208
11050,34716
11051,105643
11052,105647
11053,105644
11054,105653
11055,105656
11056,105649
11057,32476
11058,32462
11059,119944
11060,119956
11061,119954
11062,161770
11063,161769
11064,161774
11065,161771
11066,161776
11067,161762
11068,161765
11069,161779
11070,161761
11071,161767
11072,161775
11073,27670
11074,27677
11075,27666
11076,4117
11077,4114
11078,4101
11079,4115
11080,4108
11081,4118
11082,4107
11083,130049
11084,130057
11085,157018
11086,4432
11087,4430
11088,4438
11089,4425
11090,4428
11091,4424
11092,158052
11093,45610
11094,178683
11095,178691
11096,178687
11097,178680
11098,178689
11099,178681
11100,178690
11101,178682
11102,178688
11103,1099
11104,1094
11105,1083
11106,154987
11107,154991
11108,37492
11109,37489
11110,157342
11111,157344
11112,157345
11113,157355
11114,157354
11115,157348
11116,157350
11117,157353
11118,157349
11119,157352
11120,157341
11121,157340
11122,167238
11123,104011
11124,104000
11125,104015
11126,104002
11127,114602
11128,114615
11129,114607
11130,114603
11131,114608
11132,72940
11133,72954
11134,72951
11135,72944
11136,72952
11137,72956
11138,78935
11139,78936
11140,78929
11141,78920
11142,78938
11143,152125
11144,152131
11145,152127
11146,152128
11147,152124
11148,152136
11149,152122
11150,152126
11151,152121
11152,152137
11153,152132
11154,71788
11155,71784
11156,196972
11157,196960
11158,196979
11159,196961
11160,196967
11161,196978
11162,196977
11163,196211
11164,196209
11165,196203
11166,196207
11167,62343
11168,62344
11169,138583
11170,138594
11171,138584
11172,138582
11173,138598
11174,138595
11175,138589
11176,138597
11177,138590
11178,138593
11179,138586
11180,138596
11181,138588
11182,138585
11183,138599
11184,138580
11185,138581
11186,115981
11187,115993
11188,115987
11189,115999
11190,150913
11191,150914
11192,129655
11193,129640
11194,10509
11195,10512
11196,10513
11197,10516
11198,10514
11199,10502
11200,10500
11201,10515
11202,10510
11203,110909
11204,110915
11205,110913
11206,193040
11207,193053
11208,193056
11209,193049
11210,193041
11211,193054
11212,193050
11213,193044
11214,104998
11215,104997
11216,104995
11217,104989
11218,104990
11219,104993
11220,104980
11221,104981
11222,104996
11223,104982
11224,104994
11225,104988
11226,173352
11227,173357
11228,111957
11229,111947
11230,111941
11231,111956
11232,111945
11233,23918
11234,153410
11235,153401
11236,153415
11237,153419
11238,153405
11239,153407
11240,153400
11241,153403
11242,153408
11243,153402
11244,153417
11245,192155
11246,192143
11247,192146
11248,8326
11249,136170
11250,136162
11251,136172
11252,136176
11253,136169
11254,136160
11255,136171
11256,136164
11257,136177
11258,136167
11259,47832
11260,47824
11261,47820
11262,47821
11263,47734
11264,47730
11265,5396
11266,5392
11267,5383
11268,141339
11269,141321
11270,141335
11271,141326
11272,166532
11273,166534
11274,136332
11275,136320
11276,136327
11277,136331
11278,136329
11279,136321
11280,136333
11281,136337
11282,136334
11283,136330
11284,23704
11285,23708
11286,196461
11287,196470
11288,196468
11289,196469
11290,196464
11291,196463
11292,196471
11293,196472
11294,196477
11295,196474
11296,196465
11297,196473
11298,196476
11299,196460
11300,196467
11301,84584
11302,69267
11303,69274
11304,145869
11305,165810
11306,165803
11307,165812
11308,165807
11309,185410
11310,185402
11311,185413
11312,185416
11313,185418
11314,185407
11315,185409
11316,185419
11317,185401
11318,110545
11319,110552
11320,110546
11321,110549
11322,110550
11323,181331
11324,67613
11325,67608
11326,67610
11327,32925
11328,32927
11329,32921
11330,32934
11331,32924
11332,32922
11333,32935
11334,32926
11335,107893
11336,107896
11337,107882
11338,107890
11339,107880
11340,107886
11341,86676
11342,86661
11343,3434
11344,3427
11345,3426
11346,3436
11347,3429
11348,3421
11349,3423
11350,140006
11351,140013
11352,140000
11353,140018
11354,140009
11355,140007
11356,140016
11357,140012
11358,140011
11359,140017
11360,80032
11361,80028
11362,80039
11363,197226
11364,197220
11365,197222
11366,197221
11367,197234
11368,178903
11369,178900
11370,178913
11371,178911
11372,178912
11373,49641
11374,49640
11375,49654
11376,49652
11377,15922
11378,15937
11379,123428
11380,123429
11381,123420
11382,123432
11383,123430
11384,123435
11385,123426
11386,110061
11387,110075
11388,110064
11389,110066
11390,110072
11391,17115
11392,17113
11393,114858
11394,114855
11395,114850
11396,89136
11397,187708
11398,187704
11399,187702
11400,187717
11401,187705
11402,187714
11403,187703
11404,187716
11405,187718
11406,187709
11407,187710
11408,187707
11409,187715
11410,187700
11411,187719
11412,103615
11413,103610
11414,103617
11415,103603
11416,103601
11417,103611
11418,18481
11419,18492
11420,18496
11421,18485
11422,18497
11423,43441
11424,79514
11425,79512
11426,79506
11427,20837
11428,20821
11429,20822
11430,20828
11431,188302
11432,110165
11433,110167
11434,110162
11435,110161
11436,110170
11437,110178
11438,86659
11439,86642
11440,86658
11441,86656
11442,86657
11443,86643
11444,135698
11445,135682
11446,135684
11447,135689
11448,135680
11449,135697
11450,135695
11451,135696
11452,140088
11453,140087
11454,87364
11455,87361
11456,87360
11457,87374
11458,87369
11459,87377
11460,87368
11461,87372
11462,67797
11463,17663
11464,17678
11465,17677
11466,17672
11467,17679
11468,191304
11469,191308
11470,191300
11471,191312
11472,191301
11473,153810
11474,153807
11475,61355
11476,61357
11477,99018
11478,61969
11479,61970
11480,61965
11481,61974
11482,61971
11483,122196
11484,122182
11485,122193
11486,122180
11487,75160
11488,106608
11489,106618
11490,106603
11491,106614
11492,106615
11493,106616
11494,106606
11495,106611
11496,106609
11497,106612
11498,150172
11499,150168
11500,150171
11501,150167
11502,150174
11503,150169
11504,56662
11505,197596
11506,197582
11507,192601
11508,192617
11509,192609
11510,192607
11511,192614
11512,192611
11513,192610
11514,76069
11515,58273
11516,176461
11517,176479
11518,139652
11519,139641
11520,139655
11521,139650
11522,141790
11523,141791
11524,141794
11525,141785
11526,124262
11527,124263
11528,124275
11529,124276
11530,122996
11531,122982
11532,122987
11533,122981
11534,122989
11535,70280
11536,110306
11537,110317
11538,110313
11539,154798
11540,154780
11541,154785
11542,154782
11543,119161
11544,119163
11545,119166
11546,66801
11547,66813
11548,119797
11549,119795
11550,45793
11551,91495
11552,91481
11553,91492
11554,53041
11555,53053
11556,53054
11557,53044
11558,53055
11559,98112
11560,169460
11561,169464
11562,113064
11563,89551
11564,89542
