,Captions to exclude
13685,31460
13686,154064
13687,99499
13688,159801
13689,63690
13690,2849
13691,191686
13692,42128
13693,186780
13694,194030
13695,173561
13696,168395
13697,91694
13698,48565
13699,46788
13700,128332
13701,148904
13702,2541
13703,88951
13704,171549
13705,78740
13706,171156
13707,28172
13708,170955
13709,100506
13710,91535
13711,135904
13712,114276
13713,101770
13714,88289
13715,4106
13716,47773
13717,162067
13718,137612
13719,16155
13720,78786
13721,49084
13722,148450
13723,157447
13724,34388
13725,25812
13726,45910
13727,50892
13728,181533
13729,65124
13730,28474
13731,110754
13732,114542
13733,124462
13734,151634
13735,11285
13736,16623
13737,49216
13738,162554
13739,33976
13740,129102
13741,1958
13742,157867
13743,2717
13744,64544
13745,185896
13746,42996
13747,174543
13748,42659
13749,58034
13750,31256
13751,188565
13752,199852
13753,9891
13754,8932
13755,169163
13756,166749
13757,12934
13758,157826
13759,177531
13760,47391
13761,162552
13762,57341
13763,146837
13764,115181
13765,105754
13766,132258
13767,119465
13768,176079
13769,8042
13770,93226
13771,124617
13772,184591
13773,147944
13774,14281
13775,123331
13776,75623
13777,170166
13778,86220
13779,57685
13780,12834
13781,163099
13782,143259
13783,97630
13784,2178
13785,187639
13786,79437
13787,42236
13788,146770
13789,26693
13790,61577
13791,3750
13792,105928
13793,11299
13794,172959
13795,184008
13796,145777
13797,36380
13798,55807
13799,157260
13800,82018
13801,87630
13802,167754
13803,161518
13804,199171
13805,19306
13806,79810
13807,199018
13808,46147
13809,8967
13810,90053
13811,198047
13812,127895
13813,187962
13814,77658
13815,180030
13816,20705
13817,142263
13818,134920
13819,66243
13820,111067
13821,48983
13822,39075
13823,99996
13824,173851
13825,167390
13826,84951
13827,157333
13828,178120
13829,31545
13830,170818
13831,168400
13832,33523
13833,43768
13834,28585
13835,196014
13836,138696
13837,178103
13838,108730
13839,82198
13840,16325
13841,158168
13842,5020
13843,141724
13844,169472
13845,37165
13846,66700
13847,106576
13848,61434
13849,17789
13850,91119
13851,129932
13852,190717
13853,114970
13854,45702
13855,105014
13856,61159
13857,83549
13858,13151
13859,87388
13860,8307
13861,163307
13862,188893
13863,160045
13864,174897
13865,97691
13866,44769
13867,108843
13868,51865
13869,113760
13870,162854
13871,111860
13872,117502
13873,148829
13874,168780
13875,160897
13876,181219
13877,120430
13878,186038
13879,41064
13880,96689
13881,169939
13882,17939
13883,155632
13884,77227
13885,189370
13886,126496
13887,151875
13888,22623
13889,74558
13890,90471
13891,115455
13892,83618
13893,10325
13894,354
13895,69682
13896,133310
13897,76745
13898,19862
13899,80232
13900,190842
13901,102578
13902,49712
13903,137268
13904,116919
13905,29461
13906,108228
13907,139434
13908,156834
13909,104342
13910,184499
13911,130393
13912,127536
13913,69783
13914,91720
13915,136651
13916,180819
13917,53558
13918,141011
13919,178842
13920,140584
13921,85961
13922,117453
13923,107648
13924,142182
13925,88399
13926,58115
13927,59485
13928,128166
13929,109529
13930,4302
13931,136944
13932,89830
13933,122096
13934,34396
13935,131495
13936,62943
13937,19438
13938,102707
13939,106316
13940,64764
13941,173995
13942,160311
13943,92535
13944,61717
13945,162174
13946,44418
13947,54311
13948,163634
13949,174900
13950,143916
13951,99246
13952,90778
13953,86773
13954,188296
13955,130314
13956,8594
13957,98035
13958,142787
13959,84334
13960,69473
13961,186892
13962,43762
13963,195067
13964,164898
13965,194068
13966,72434
13967,180408
13968,72621
13969,131240
13970,108459
13971,161664
13972,167991
13973,45441
13974,36207
13975,55512
13976,26383
13977,71528
13978,4511
13979,193559
13980,165902
13981,72754
13982,68453
13983,177954
13984,176492
13985,192630
13986,52341
13987,111383
13988,96558
13989,97762
13990,174819
13991,163768
13992,28077
13993,69637
13994,55805
13995,19049
13996,157010
13997,97603
13998,7493
13999,130352
14000,143097
14001,194066
14002,40107
14003,5802
14004,38066
14005,141729
14006,176977
14007,165696
14008,37613
14009,27856
14010,47158
14011,199562
14012,160383
14013,129268
14014,19004
14015,180928
14016,15201
14017,143582
14018,110835
14019,189820
14020,26615
14021,45446
14022,124652
14023,15280
14024,65430
14025,197210
14026,160673
14027,151219
14028,198335
14029,175546
14030,190063
14031,163424
14032,171388
14033,8167
14034,106419
14035,145384
14036,28527
14037,198376
14038,143577
14039,81767
14040,78244
14041,139340
14042,65695
14043,79229
14044,175474
14045,76285
14046,80076
14047,112271
14048,125198
14049,10790
14050,1239
14051,146008
14052,197590
14053,83364
14054,150288
14055,139762
14056,108275
14057,80476
14058,90005
14059,11375
14060,148146
14061,31517
14062,137656
14063,69636
14064,145273
14065,115873
14066,164213
14067,75571
14068,60653
14069,177605
14070,942
14071,130554
14072,52713
14073,84871
14074,163549
14075,79654
14076,195087
14077,40255
14078,144451
14079,101446
14080,179853
14081,118778
14082,68525
14083,28076
14084,56333
14085,175042
14086,38988
14087,183134
14088,79388
14089,176578
14090,101334
14091,86331
14092,87187
14093,188541
14094,71638
14095,120390
14096,70980
14097,121930
14098,127501
14099,144477
14100,192829
14101,182321
14102,27792
14103,14898
14104,195056
14105,139427
14106,44114
14107,145505
14108,5253
14109,144570
14110,179792
14111,40694
14112,42090
14113,96843
14114,101505
14115,125666
14116,109799
14117,121577
14118,80720
14119,39067
14120,176851
14121,158178
14122,176346
14123,3905
14124,87278
14125,118322
14126,149333
14127,93880
14128,185228
14129,72693
14130,97032
14131,31026
14132,46781
14133,104315
14134,124885
14135,143112
14136,29135
14137,110654
14138,90210
14139,119555
14140,28157
14141,191172
14142,132260
14143,154866
14144,106269
14145,18050
14146,36838
14147,63588
14148,68850
14149,124978
14150,146249
14151,22614
14152,28937
14153,172398
14154,151354
14155,22432
14156,47025
14157,92594
14158,95039
14159,134044
14160,95865
14161,196383
14162,20984
14163,112488
14164,64912
14165,55095
14166,46809
14167,14000
14168,142557
14169,139611
14170,25430
14171,129023
14172,73538
14173,186561
14174,56351
14175,63834
14176,13682
14177,186583
14178,168940
14179,124631
14180,92588
14181,91298
14182,87277
14183,127662
14184,39661
14185,42393
14186,125511
14187,78074
14188,127686
14189,188767
14190,129306
14191,144890
14192,41661
14193,49133
14194,19786
14195,60861
14196,166298
14197,161072
14198,51491
14199,54906
14200,186074
14201,12009
14202,171110
14203,107780
14204,195823
14205,54708
14206,73449
14207,169107
14208,80704
14209,71695
14210,172070
14211,9137
14212,21281
14213,79496
14214,42506
14215,630
14216,14649
14217,92576
14218,62373
14219,106830
14220,120283
14221,119128
14222,159461
14223,48447
14224,98936
14225,153841
14226,147954
14227,188897
14228,31105
14229,183101
14230,12596
14231,45123
14232,27084
14233,51855
14234,156833
14235,104437
14236,79155
14237,141456
14238,89408
14239,7168
14240,80182
14241,106491
14242,1449
14243,107781
14244,64551
14245,54269
14246,13323
14247,189372
14248,192120
14249,175414
14250,4872
14251,32376
14252,162275
14253,5260
14254,88611
14255,138570
14256,45458
14257,188271
14258,135207
14259,44119
14260,183715
14261,100217
14262,16624
14263,132246
14264,113007
14265,198103
14266,89052
14267,159145
14268,46349
14269,184317
14270,82556
14271,176341
14272,85748
14273,44194
14274,9505
14275,104650
14276,80803
14277,111339
14278,164466
14279,176536
14280,170520
14281,83996
14282,150506
14283,89572
14284,29496
14285,49529
14286,5225
14287,26804
14288,84033
14289,124677
14290,81436
14291,123173
14292,111865
14293,7587
14294,183633
14295,91813
14296,149166
14297,63856
14298,165007
14299,191070
14300,92930
14301,9534
14302,142446
14303,165245
14304,93618
14305,196852
14306,43074
14307,34030
14308,138547
14309,77164
14310,65531
14311,127890
14312,180396
14313,170049
14314,7905
14315,72751
14316,50429
14317,5264
14318,149291
14319,62238
14320,121568
14321,189802
14322,137644
14323,102334
14324,124416
14325,123941
14326,185156
14327,189543
14328,168355
14329,119326
14330,155892
14331,58081
14332,38578
14333,12167
14334,197857
14335,132937
14336,112035
14337,33619
14338,158158
14339,131198
14340,44814
14341,198097
14342,76046
14343,124113
14344,76541
14345,73505
14346,150138
14347,167973
14348,171612
14349,150433
14350,158907
14351,738
14352,61230
14353,4283
14354,169471
14355,50802
14356,187633
14357,43431
14358,171151
14359,199358
14360,41759
14361,112726
14362,134411
14363,4768
14364,59868
14365,114404
14366,159347
14367,184636
14368,79457
14369,142958
14370,150002
14371,20437
14372,120127
14373,78721
14374,120726
14375,152131
14376,96899
14377,31768
14378,58221
14379,102211
14380,132221
14381,146086
14382,12165
14383,183857
14384,129983
14385,157223
14386,15725
14387,111841
14388,168574
14389,38130
14390,36032
14391,159289
14392,72153
14393,52285
14394,81310
14395,171688
14396,42497
14397,57901
14398,135170
14399,12250
14400,181072
14401,15464
14402,167419
14403,8869
14404,77089
14405,92839
14406,179657
14407,185311
14408,53481
14409,89908
14410,142829
14411,17963
14412,21064
14413,88267
14414,147193
14415,137428
14416,175131
14417,123932
14418,195513
14419,76942
14420,36361
14421,16234
14422,108202
14423,71941
14424,178110
14425,35170
14426,66684
14427,112527
14428,191873
14429,103779
14430,174848
14431,57452
14432,47599
14433,95615
14434,52444
14435,171717
14436,93958
14437,13932
14438,118285
14439,132950
14440,38110
14441,183118
14442,157723
14443,115179
14444,146725
14445,108905
14446,46441
14447,22719
14448,169088
14449,159209
14450,140112
14451,179524
14452,12859
14453,40833
14454,197216
14455,35535
14456,114610
14457,51152
14458,138838
14459,109683
14460,22130
14461,108083
14462,121312
14463,197843
14464,117359
14465,10715
14466,130962
14467,151342
14468,70439
14469,77606
14470,148064
14471,63223
14472,103528
14473,138562
14474,198415
14475,54288
14476,177675
14477,81484
14478,138645
14479,28496
14480,57724
14481,50327
14482,53142
14483,34196
14484,6287
14485,14868
14486,58890
14487,129979
14488,129950
14489,199126
14490,161309
14491,5357
14492,184588
14493,45832
14494,1688
14495,8376
14496,114609
14497,143053
14498,180400
14499,11907
14500,175477
14501,196331
14502,16603
14503,96860
14504,159807
14505,55124
14506,54651
14507,72266
14508,17809
14509,172047
14510,9221
14511,87855
14512,30268
14513,19697
14514,88270
14515,127572
14516,154491
14517,76234
14518,33297
14519,160760
14520,39611
14521,144019
14522,60176
14523,91538
14524,80696
14525,193392
14526,110811
14527,51297
14528,16090
14529,69077
14530,88239
14531,115192
14532,64821
14533,170769
14534,194063
14535,11538
14536,172411
14537,127083
14538,160092
14539,58321
14540,23675
14541,58948
14542,78448
14543,120403
14544,69457
14545,58155
14546,39362
14547,117002
14548,155567
14549,170894
14550,158452
14551,175095
14552,102305
14553,102647
14554,7058
14555,9769
14556,16295
14557,121436
14558,87383
14559,186304
14560,194258
14561,93020
14562,192862
14563,185885
14564,73477
14565,16073
14566,196366
14567,44202
14568,75321
14569,77976
14570,142347
14571,27190
14572,27442
14573,22778
14574,62214
14575,79000
14576,146010
14577,18861
14578,24520
14579,170936
14580,51877
14581,91652
14582,174677
14583,19069
14584,29201
14585,149188
14586,110867
14587,4809
14588,12025
14589,98836
14590,167667
14591,120444
14592,3108
14593,11334
14594,75253
14595,176622
14596,66882
14597,162624
14598,134209
14599,124892
14600,26314
14601,89566
14602,97150
14603,54179
14604,195192
14605,19125
14606,16038
14607,159903
14608,41469
14609,17057
14610,173733
14611,113086
14612,67606
14613,108802
14614,94061
14615,194793
14616,98487
14617,8847
14618,149617
14619,177450
14620,39739
14621,186476
14622,41911
14623,137607
14624,150455
14625,83240
14626,26994
14627,171132
14628,9982
14629,127185
14630,105788
14631,43443
14632,35758
14633,114902
14634,29787
14635,195673
14636,38365
14637,114233
14638,126498
14639,116391
14640,136369
14641,167975
14642,62654
14643,126405
14644,197535
14645,45600
14646,108852
14647,76672
14648,24079
14649,114879
14650,120077
14651,34212
14652,93756
14653,69506
14654,104295
14655,6797
14656,78377
14657,57287
14658,62540
14659,109906
14660,189016
14661,118363
14662,109740
14663,149331
14664,57269
14665,3083
14666,23361
14667,164312
14668,23767
14669,166559
14670,11528
14671,120210
14672,55834
14673,96349
14674,194035
14675,101530
14676,96094
14677,97143
14678,158272
14679,164495
14680,173427
14681,87223
14682,96602
14683,99456
14684,177955
14685,192597
14686,150721
14687,198257
14688,20664
14689,168453
14690,142098
14691,179581
14692,117847
14693,84868
14694,38094
14695,112130
14696,111113
14697,103450
14698,131343
14699,4111
14700,3342
14701,78301
14702,143528
14703,17738
14704,121172
14705,88477
14706,160865
14707,60335
14708,163223
14709,136421
14710,193937
14711,191610
14712,86011
14713,132290
14714,189532
14715,5676
14716,136872
14717,118494
14718,90039
14719,150769
14720,159836
14721,46989
14722,123985
14723,94049
14724,151154
14725,61064
14726,122590
14727,78328
14728,160434
14729,48996
14730,123855
14731,3935
14732,42541
14733,165340
14734,123521
14735,174619
14736,29275
14737,164542
14738,107508
14739,32109
14740,181200
14741,120651
14742,41093
14743,143314
14744,117507
14745,38259
14746,16965
14747,125041
14748,96764
14749,134732
14750,26069
14751,72778
14752,89070
14753,46319
14754,142441
14755,70037
14756,4775
14757,71147
14758,6967
14759,95038
14760,31012
14761,97380
14762,58668
14763,67602
14764,184074
14765,187889
14766,110794
14767,26424
14768,30389
14769,25683
14770,111400
14771,63539
14772,194808
14773,186475
14774,162434
14775,43821
14776,87556
14777,75164
14778,122654
14779,5682
14780,74387
14781,180376
14782,84966
14783,114972
14784,91026
14785,156429
14786,39724
14787,152736
14788,143451
14789,186999
14790,52078
14791,169862
14792,171386
14793,159222
14794,187676
14795,127921
14796,36416
14797,133459
14798,21864
14799,123842
14800,24814
14801,26344
14802,146276
14803,21448
14804,16981
14805,33586
14806,12412
14807,16377
14808,150285
14809,55380
14810,178030
14811,2113
14812,100390
14813,41516
14814,160049
14815,163750
14816,68991
14817,24846
14818,105016
14819,12963
14820,13880
14821,119279
14822,63944
14823,143792
14824,199146
14825,59895
14826,115647
14827,12246
14828,66046
14829,41534
14830,14079
14831,67334
14832,121386
14833,194511
14834,9129
14835,49164
14836,92042
14837,186049
14838,74727
14839,117230
14840,117590
14841,77872
14842,58230
14843,132629
14844,55243
14845,128696
14846,11583
14847,149966
14848,125430
14849,172938
14850,74665
14851,96034
14852,109299
14853,188149
14854,37290
14855,36771
14856,107156
14857,23137
14858,91080
14859,128425
14860,156681
14861,133714
14862,3076
14863,153460
14864,87560
14865,63484
14866,63645
14867,94679
14868,106655
14869,17153
14870,16870
14871,153487
14872,49846
14873,46857
14874,24887
14875,18088
14876,119136
14877,168331
14878,26685
14879,151804
14880,8403
14881,127037
14882,110737
14883,87667
14884,12072
14885,156701
14886,169998
14887,21993
14888,179151
14889,85370
14890,69491
14891,188178
14892,111404
14893,79714
14894,44173
14895,97909
14896,150036
14897,51127
14898,20524
14899,89350
14900,175038
14901,61353
14902,150213
14903,128294
14904,44224
14905,109504
14906,82267
14907,154049
14908,165084
14909,72086
14910,148569
14911,18401
14912,186705
14913,198161
14914,163701
14915,2947
14916,134960
14917,16678
14918,34498
14919,45181
14920,89542
14921,38471
14922,123956
14923,22950
14924,177427
14925,141284
14926,125150
14927,163807
14928,122551
14929,14884
14930,101396
14931,26873
14932,20161
14933,93523
14934,128698
14935,75670
14936,61344
14937,190412
14938,84747
14939,167147
14940,130568
14941,25000
14942,174119
14943,59819
14944,151996
14945,75391
14946,192233
14947,46156
14948,109884
14949,163316
14950,188293
14951,178178
14952,109140
14953,144015
14954,168441
14955,65259
14956,143535
14957,35319
14958,1180
14959,133500
14960,122360
14961,196090
14962,121838
14963,97419
14964,171696
14965,36260
14966,39048
14967,86366
14968,117631
14969,89103
